stop_id,stop_name,stop_type,stop_other,stop_coord
tard,"Tardosi kőbányák",megállóhely,"",48.008805:20.326968
trdk,"Tardoskedd",(Felvidék/Szlovákia),"Tvrdošovce",
wtah,"Tarhos",megszűnt kisvasúti megállóhely,"",
trut,"Tarjáni út",megszűnt megállóhely,"",46.403905:20.295483
tarj,"Tarjánpuszta",állomás,"",47.504745:17.788806
tark,"Tárkány-Csép",megállóhely,"",47.59472:18.041102
tnma,"Tarnaszentmária",megszűnt megállóhely,"",
tnmi,"Tarnaszentmiklós",állomás,"",
wtrk,"Tarnaszentmiklós község",megszűnt kisvasúti,"",
wtrp,"Tarnaszentmiklós Pélyi út",megszűnt kisvasúti,"",
wtru,"Tarnaszentmiklós Újtelep",megszűnt kisvasúti,"",
tnor,"Tarnaörs",megszűnt megállóhely,"",
tarn,"Tárnok",állomás,"",47.365795:18.874378
wtas,"Táska",kisvasúti állomás,"",
wtae,"Táskai elágazás",kisvasúti,"",
tasz,"Taszár",állomás,"",46.363528:17.893722
tat_,"Tát",megállóhely,"",
tata,"Tata",állomás,"",
tatb,"Tatabánya",állomás,"Bánhida, Tatabánya alsó",47.58559:18.393157
tatk,"Tatárkő",megszűnt megállóhely,"",
wtat,"Tatársánci iskola",megszűnt kisvasúti megállóhely,"",
tatv,"Tatárvár",megállóhely,"Buzsák",
tede,"Tedej",megállóhely,"Tedely",
tegl,"Téglás",megállóhely,"",
tekl,"Teklafalu",megszűnt megállóhely,"",
telb,"Telbisztanya",megszűnt megállóhely,"",46.434368:20.946423
tele,"Telekgerendás",állomás,"Gerendás",
telg,"",(Felvidék/Szlovákia),"",
telp,"",(Felvidék/Szlovákia),"",
wtem,"Templom",megszűnt kisvasúti,"",
teng,"Tengelic",megállóhely,"",
teny,"Tenyőszállás",megszűnt megállóhely,"",47.15003:20.340733
tere,"Terecsenypuszta",megszűnt megállóhely,"",
trhe,"Terehegy",megszűnt megállóhely,"",
terz,"Terézhalom",megszűnt megállóhely,"",
terl,"Terlény-Modor",megszűnt (Felvidék/Szlovákia),"",
tese,"Teszér",megszűnt (Felvidék/Szlovákia),"Hontianske Tesáre",
ngte,"Tétényliget",megállóhely,"Nagytétény-Érdliget",47.384523:18.952738
tibo,"Tiborszállás",állomás,"",
timr,"Tímár utca",megállóhely,"",47.53355:19.044225
timo,"Timót utca",,"",
tsal,"Tiszaalpár",állomás,"Alpár",46.818595:19.982657
tsaa,"Tiszaalpár alsó",megállóhely,"Tiszaújfalu",46.790798:19.951498
tsaf,"Tiszaalpár felső",megállóhely,"Alpár felső",46.836168:19.976955
wtbe,"Tiszabercel",megszűnt kisvasúti,"",
wtbv,"Tiszabercel-Vásártér",megszűnt kisvasúti,"",
tsbz,"Tiszabezdéd",megállóhely,"",48.37131:22.144919
wtbs,"Tiszabő szigori",megszűnt kisvasúti,"",
wtbt,"Tiszabő terményraktár",megszűnt kisvasúti állomás,"",
tscs,"Tiszacsege",megszűnt állomás,"",
wtcs,"Tiszacsermely",megszűnt kisvasúti állomás,"",
tsda,"Tiszadada",megszűnt állomás,"",
tsdo,"Tiszadob",megszűnt állomás,"",
tses,"Tiszaeszlár",megállóhely,"",
tsfu,"Tiszafüred",állomás,"",47.627948:20.755804
tsfg,"Tiszafüred-Gyártelep",megállóhely,"",
tsfo,"Tiszaföldvár",állomás,"",
tshi,"Tiszahídfő",megszűnt megállóhely,"",
tiut,"Tiszai út",megszűnt megállóhely,"Darvasszék",
tsja,"Tiszajenő alsó",megállóhely,"Pusztajenő",47.017044:20.134536
tsje,"Tiszajenő-Vezseny",megállóhely,"Vezseny",47.036507:20.142425
wtje,"Tiszajenő-Vezseny KCK",megszűnt kisvasúti állomás,"",
wtka,"Tiszakarád",megszűnt kisvasúti állomás,"",
wtkh,"Tiszakarád határszél",megszűnt kisvasúti megállóhely,"",
wtkm,"Tiszakarád megálló",megszűnt kisvasúti megállóhely,"",
tske,"Tiszakécske",állomás,"Újkécske",46.937469:20.081965
tslu,"Tiszalúc",,"",
tslk,"Tiszalök",állomás,"",
tslo,"Tiszalöki Vízművek",megszűnt megállóhely,"",
tsnf,"Tiszanagyfalu",megszűnt megállóhely,"",
tspa,"Tiszapalkonya-Erőmű",állomás,"",47.909836:21.048881
tssa,"Tiszasas",állomás,"",
wtse,"Tiszaszabályozó Társulat",megszűnt kisvasúti megállóhely,"",
tsse,"Tiszaszentimre",állomás,"",
tsma,"Tiszaszentmárton",megszűnt megállóhely,"",
tsso,"Tiszaszőlős",állomás,"",
wtte,"Tiszatelek",megszűnt kisvasúti állomás,"Telektanya",
tstn,"Tiszatenyő",állomás,"Pusztatenyő",
tsug,"Tiszaug",állomás,"",
tsur,"Tiszaug régi",megszűnt állomás,"",46.867306:20.042345
tsut,"Tiszaug-Tiszahídfő",megállóhely,"",
tsuj,"Tiszaújváros",állomás,"Leninváros",47.926054:21.030033
tsvk,"Tiszavárkony",állomás,"",47.059397:20.142824
tsvv,"Tiszavasvári",állomás,"Büdszentmihály",
tiso,"Tiszolc",(Felvidék/Szlovákia),"Tisovec",
tism,"Tiszolc megálló",(Felvidék/Szlovákia),"Tisovec mesto",
tsvi,"Tisztavíz",megállóhely,"",47.644516:21.823807
wtiz,"Tizesbérc",megszűnt megállóhely,"",
tlma,"",(Felvidék/Szlovákia),"",
toco,"Tócóvölgy",állomás,"",47.529201:21.588679
tofa,"Tófalu",megszűnt megállóhely,"",
tofe,"Tófej",megállóhely,"",
tofu,"Tófürdő",megállóhely,"",47.576091:21.458621
toha,"Tóhát",megszűnt megállóhely,"",47.618652:20.844191
toka,"Tokaj",állomás,"",
tokd,"Tokod",állomás,"",
tokf,"Tokod felső",megszűnt megállóhely,"Tokod megálló",
tokr,"Tokorcs forgalmi kitérő",szolgálati hely,"",47.274909:17.0804
tolm,"Tolmács",megszűnt állomás,"",
tnmo,"Tolna-Mözs",állomás,"",
tnnm,"Tolnanémedi",állomás,"",
tmpa,"Tompa",megállóhely,"",
tmpu,"Tompapuszta",megállóhely,"",46.321012:20.966976
topo,"Toponár",állomás,"",46.395717:17.839871
wtpu,"Toponári út",megszűnt kisvasúti,"",
wtop,"Toppancshíd",kisvasúti,"",
wtoc,"Tordac",megszűnt kisvasúti megállóhely,"",
torm,"Tormásliget",megállóhely,"Tormáspuszta",
tora,"Torna",állomás (Felvidék/Szlovákia),"Turňa nad Bodvou",
trnj,"Tornalja",(Felvidék/Szlovákia),"Tornaľa",
torn,"Tornanádaska",állomás,"",
torc,"Tornóc",(Felvidék/Szlovákia),"Trnovec nad Váhom",
wtnu,"Tornyai út",megszűnt kisvasúti,"",
tors,"Tornyos",(Felvidék/Szlovákia),"Trenčianska Turná",
trne,"Tornyosnémeti",megszűnt,"",
torp,"Tornyospálca",állomás,"",
toru,"Torontál utca",,"Atra",
toro,"Torony",megszűnt,"",47.242478:16.529249
tose,"Tőserdő",megállóhely,"",46.851171:19.980014
tosn,"Tósnyárasd",(Felvidék/Szlovákia),"Topoľnica",
toso,"Tósokberénd",megszűnt megállóhely,"",
tosz,"Tószeg",állomás,"",47.098076:20.138383
wtot,"Tóth tanya",megszűnt kisvasúti,"",
totk,"Tótkomlós",állomás,"",46.408728:20.726902
wttt,"Tótkomlós Templom tér",megszűnt kisvasúti állomás,"",
wttv,"Tótkomlós vásártér",megszűnt kisvasúti megállóhely,"",
wttk,"Tótkomlósi tanyák",megszűnt kisvasúti állomás,"",
totm,"Tótmegyer",(Felvidék/Szlovákia),"Palárikovo",
tova,"Tóvároskert",megállóhely,"",
wtoz,"Tőzeggyár",megszűnt kisvasúti állomás,"",
tren,"Trencsén",(Felvidék/Szlovákia),"Trenčín",
trav,"Trencsén-Alsóváros",(Felvidék/Szlovákia),"Trenčín predmestie",
trev,"Trencsén-Vághidas",(Felvidék/Szlovákia),"Zlatovce",
trku,"Trencsénkutas",(Felvidék/Szlovákia),"Kotešová",
trko,"Trencsénteplic község",kisvasúti (Felvidék/Szlovákia),"Trenčianske Teplice zastávka",
trtm,"Trencsénteplic megálló",kisvasúti (Felvidék/Szlovákia),"Trenčianske Teplice sídlisko",
trfu,"Trencsénteplic-fürdő",kisvasúti (Felvidék/Szlovákia),"Trenčianske Teplice",
trtz,"",kisvasúti (Felvidék/Szlovákia),"",
tret,"",(Felvidék/Szlovákia),"",
trip,"Tripolisz",megszűnt megállóhely,"NIKE mh.",
trnh,"",(Felvidék/Szlovákia),"",
trnp,"",(Felvidék/Szlovákia),"",
tmat,"Tunyogmatolcs",állomás,"Tunyog",47.960602:22.442632
tmal,"Tunyogmatolcs alsó",megállóhely,"Matolcs",47.966092:22.464809
tura,"Tura",állomás,"",47.6264:19.597194
turb,"Turbék-Töröksír",megszűnt megállóhely,"",
turg,"Turgony",megszűnt megállóhely,"",
wtur,"Turgony GV",megszűnt kisvasúti,"",
wtuh,"Turistaház",megszűnt kisvasúti megállóhely,"",
turk,"Túrkeve",megszűnt állomás,"",47.10958:20.730827
trdi,"Turócdivék",(Felvidék/Szlovákia),"Diviaky",
trma,"Turócszentmárton",(Felvidék/Szlovákia),"Martin",
tuzs,"Tuzsér",állomás,"",48.342411:22.131642
turj,"Türje",megállóhely,"",46.995161:17.094586
wtus,"Tüskepuszta",megszűnt kisvasúti megállóhely,"",
tksp,"Tüskeszentpéter",megszűnt megállóhely,"",46.970081:17.077225
tkva,"Tüskevár",állomás,"",47.12871:17.33154
wtuk,"Tyúkfarm",megszűnt kisvasúti,"",
wtuz,"Tüzép",megszűnt kisvasúti megállóhely,"",
toko,"Tököl",,"",
tolg,"Tölgyes",,"Szentjakab",
wtrl,"Törtel",megszűnt kisvasúti állomás,"",
wtrm,"Törtel megálló",megszűnt kisvasúti megállóhely,"",
wtrv,"Törvényszék",megszűnt kisvasúti,"",
trba,"Törökbálint",megállóhely,"",47.449975:18.909622
wtoe,"Törökér",megszűnt kisvasúti megállóhely,"",
wtfi,"Törökfái",megszűnt kisvasúti állomás,"",
wtff,"Törökfái-Felső",megszűnt kisvasúti,"",
torr,"Törökőr rendező pu.",megszűnt állomás,"",
trsz,"Törökszentmiklós",állomás,"",
wtor,"Törösznek",kisvasúti állomás,"",
wtov,"Töviskes",megszűnt kisvasúti,"",
udvd,"Udvard",(Felvidék/Szlovákia),"Dvory nad Žitavou",
udvh,"Udvarhely",teherpályaudvar,"",
ugod,"Ugod",megszűnt állomás,"",47.332559:17.600191
ugye,"Ugyer",megszűnt megállóhely,"",
uban,"Újbánya",(Felvidék/Szlovákia),"Nová Baňa",
ujbo,"Újbög",állomás,"",46.987064:20.111084
wudi,"Újdiósgyőr Vasgyár",megszűnt kisvasúti,"",
wudo,"Újdombrád",megszűnt kisvasúti megállóhely,"Karkhalom",
ujfe,"Újfehértó",állomás,"",
ufel,"Újfeled",(Felvidék/Szlovákia),"Jesenské zastávka",
wuha,"Újharangod",megszűnt kisvasúti,"",
wuir,"Újireg",megszűnt kisvasúti,"",
wuip,"Újistálló puszta",megszűnt kisvasúti,"",
ujkn,"Újkenéz",megállóhely,"",
ujkr,"Újkér",megállóhely,"Keresztény",
wuki,"Újkígyós",megszűnt kisvasúti állomás,"",
wuko,"Újkótaj",megszűnt kisvasúti,"",
ulac,"Újlacska",(Felvidék/Szlovákia),"Malé Zálužie",
ujmj,"Újmajor",megszűnt (Felvidék/Szlovákia),"",
wuos,"Újmassa-Őskohó",kisvasúti megállóhely,"",
ujme,"Újmezőhegyes",megszűnt megállóhely,"",46.310894:20.792484
ujpa,"Újpalota",megszűnt (Románia/Erdély),"",
ujpe,"Újpest",megállóhely,"",47.558794:19.079624
ujst,"Újsolt",megszűnt állomás,"",46.789486:19.004885
ujsa,"Újszász",állomás,"",47.28578:20.066746
ujsg,"Újszeged",állomás,"",
ujsm,"Újszentmargita",megszűnt állomás,"Szentmargitapuszta",
ujso,"Újszőreg",megszűnt megállóhely,"",
wute,"Újtelep (Iregszemcse)",megszűnt kisvasúti,"",
wutp,"Újtelep (Szeghalom)",megszűnt kisvasúti megállóhely,"",
wutk,"Újtelep-kitérő",megszűnt kisvasúti,"",
ujti,"Újtikos",megszűnt megállóhely,"Tikostanya",
ujud,"Újudvar",állomás,"",
ujva,"Újváros",megállóhely,"",
ujvm,"Újváros mh.",megszűnt megállóhely,"",
ujve,"Újvenyim",megállóhely,"",
wuvi,"Újvilág",megszűnt kisvasúti,"",
ukk_,"Ukk",állomás,"",47.040591:17.196233
ungh,"Unghváry pince",megszűnt megállóhely,"",
ungt,"Unghvárytelep",megszűnt megállóhely,"",
urih,"Úrihegy",megállóhely,"Kunszentmiklósi út",46.918022:19.620508
wurr,"Urrét elágazás",megszűnt kisvasúti,"",
uszo,"Úszor",állomás (Felvidék/Szlovákia),"Kvetoslavov, Somorja-Úszor",
uzov,"Uzovicstelep",megszűnt megállóhely,"",
uzsa,"Uzsa",állomás,"",
uzsb,"Uzsabánya",teherpályaudvar,"",
uzba,"Uzsabánya alsó",megállóhely,"Uzsapuszta",
ullo,"Üllő",állomás,"",47.390753:19.350892
urge,"Ürgehát",megszűnt megállóhely,"",47.118811:20.368422
urmo,"Ürmöshát",megállóhely,"",47.267322:21.091449
buur,"Üröm",megállóhely,"Budapest-Üröm",47.580833:19.001796
uzbe,"Üzbég",(Felvidék/Szlovákia),"Lužianky",
vac_,"Vác",állomás,"",47.782632:19.132862
vaca,"Vác-Alsóváros",megállóhely,"",47.773231:19.149483
vach,"Váchartyán",megállóhely,"",47.725311:19.249507
vack,"Váckisújfalu",megszűnt megállóhely,"Váckisfalu",47.70512:19.340255
vaco,"Vacok",(Felvidék/Szlovákia),"Bacúch",
vacr,"Vácrátót",állomás,"",47.732777:19.217916
wvdm,"Vadasmajor",megszűnt kisvasúti állomás,"",
wvad,"Vadaspark",kisvasúti megállóhely,"",47.522773:18.949225
vadl,"Vadászlak",megszűnt megállóhely,"",
vadn,"Vadna",megállóhely,"",
vgap,"Vágapátfalva",(Felvidék/Szlovákia),"Opatová nad Váhom",
vgbe,"Vágbeszterce",(Felvidék/Szlovákia),"Považská Bystrica",
vgde,"Vágdebrőd",megszűnt (Felvidék/Szlovákia),"",
vgeh,"Vágegyháza-Alsózáros",(Felvidék/Szlovákia),"Kostolná-Záriečie",
vgfa,"Vágfarkasd",(Felvidék/Szlovákia),"Vlčany",
vghe,"Vághéve-Vágváralja",(Felvidék/Szlovákia),"Považská Teplá",
vgka,"Vágkeresztúr-Apaj",(Felvidék/Szlovákia),"Križovany nad Dudváhom",
vgme,"Vágmedence",(Felvidék/Szlovákia),"Madunice",
wvag,"Vágó",megszűnt kisvasúti megállóhely,"",
vago,"Vágóhíd",állomás,"",
vgse,"Vágsellye",állomás (Felvidék/Szlovákia),"Šaľa",
vguh,"Vágújhely",(Felvidék/Szlovákia),"Nové Mesto nad Váhom",
vaja,"Vaja-Rohod",állomás,"",48.006548:22.163491
vajh,"Vajhát",megszűnt megállóhely,"",
vajy,"Vajháti kendergyár",megszűnt,"",
vajk,"Vajk",(Felvidék/Szlovákia),"Lúčnica nad Žitavou",
vajs,"Vajszló",megszűnt állomás,"",
vajt,"Vajta",állomás,"",
valc,"Valkóc",(Felvidék/Szlovákia),"Volkovce",
vall,"Valla",állomás (Ausztria),"Wallern im Burgenland",
vals,"Valtasúr",(Felvidék/Szlovákia),"Šúrovce",
vamc,"Vámoscsalád",megállóhely,"",
vmde,"Vámosderecske-Sopronújlak",állomás (Ausztria),"Draßmarkt-Neutal",
vmfa,"Vámosfalva",(Felvidék/Szlovákia),"Mýtna",
vamg,"Vámosgyörk",állomás,"",47.686028:19.927639
wvmo,"Vámosoroszi",megszűnt kisvasúti megállóhely,"",
wvmf,"Vámosoroszi felső",megszűnt kisvasúti állomás,"",
vamp,"Vámospércs",állomás,"",
vara,"Váralja",megállóhely,"",
vard,"Várda",megállóhely,"",
vrfo,"Várfok",megszűnt megállóhely,"",
vart,"Vargatanya",megszűnt megállóhely,"",
vrgf,"Várgedefürdő",(Felvidék/Szlovákia),"Hodejov",
wvah,"Várhegy",megszűnt kisvasúti megállóhely,"",
varh,"Várhegyalja",megállóhely,"Neszmélyi Téglagyár",
wvas,"Várkonyi szőlők",megszűnt kisvasúti megállóhely,"",
varf,"Városföld",állomás,"",
wvak,"Városi kert",megszűnt kisvasúti megállóhely,"",
vrpk,"Városi park",megállóhely,"",
vlig,"Városligeti elágazás",szolgálati hely,"",
varl,"Városlőd",megállóhely,"",47.144461:17.653054
vark,"Városlőd-Kislőd",állomás,"",47.133216:17.629555
varp,"Várpalota",állomás,"",47.194687:18.148922
valj,"Vasalja",megszűnt megállóhely,"",
wvhr,"Vásárhelyi határ",megszűnt kisvasúti megállóhely,"",
vasd,"Vásárosdombó",,"",
vasm,"Vásárosmiske",megszűnt állomás,"",47.205449:17.054254
vasn,"Vásárosnamény",állomás,"",48.126557:22.305796
vask,"Vásárosnamény külső",megállóhely,"Perényitanya",48.082119:22.25127
vasa,"Vasas-Hird",megszűnt megállóhely,"",46.118789:18.336971
vase,"Vasegerszeg",megállóhely,"",
vash,"Vashosszúfalu",állomás,"",47.117779:17.056707
vkut,"Vaskút",megszűnt állomás,"",
vass,"Vasszécseny",megszűnt állomás,"Vasszécsény",
vsmu,"Vasútmúzeum",megállóhely,"",47.544224:19.09859
vspa,"Vasúttörténeti park",megszűnt megállóhely,"",47.541909:19.09558
vasv,"Vasvár",állomás,"",47.057376:16.810035
vsvo,"Vasvörösvár",megszűnt (Ausztria),"Rotenturm (an der Pinka",47.258172:16.262645
vasz,"Vaszar",állomás,"",
vecs,"Vecsés",állomás,"",47.408454:19.256438
veck,"Vecsés-Kertekalja",megállóhely,"",47.403301:19.272838
vede,"Védeny",megállóhely (Ausztria),"Weiden am See",
vcel,"",(Felvidék/Szlovákia),"",
wveg,"Végardó",megszűnt kisvasúti megállóhely,"",
vege,"Végegyháza",megállóhely,"",46.385056:20.879238
vega,"Végegyháza alsó",megállóhely,"Nesze",46.367069:20.866858
vegt,"Véghtelep",megszűnt megállóhely,"",
vegl,"Végles-Nagyszalatna",(Felvidék/Szlovákia),"Vígľaš",
vejk,"Vejke",megszűnt megállóhely,"",
vele,"Velence",megállóhely,"",47.226883:18.663787
velf,"Velencefürdő",megállóhely,"Kisvelence",47.218629:18.648168
veme,"Véménd",megszűnt állomás,"",46.154127:18.607549
vep_,"Vép",állomás,"",47.236014:16.726991
vepe,"Veperd-Kabold",megállóhely (Ausztria),"Weppersdorf-Kobersdorf",
vreb,"Vereb",megszűnt megállóhely,"",47.315261:18.582486
vebl,"Verebély",(Felvidék/Szlovákia),"Vráble",
verk,"Vereknye",megszűnt megállóhely (Felvidék/Szlovákia),"",
wver,"Veres major",megszűnt kisvasúti,"",
vere,"Veresegyház",állomás,"",47.649125:19.288778
vrko,"Vereskő",(Felvidék/Szlovákia),"Červená Skala",
vern,"",(Felvidék/Szlovákia),"",
vero,"Verőce",állomás,"Nógrádverőce",
verp,"Verpelét",megszűnt állomás,"",
vera,"Vértesacsa",megszűnt állomás,"",47.366936:18.580372
verb,"Vértesboglár",megszűnt állomás,"",47.409761:18.562586
vert,"Vértesszőlős",megállóhely,"Vértesszőlős-Remeteség",
verv,"Vérvölgy",megszűnt megállóhely,"",
vszk,"Veszkény",megállóhely,"",
vszp,"Veszprém",állomás,"Veszprém külső pu., Veszprém-Jutas",47.118979:17.911302
vszh,"Veszprém honvédlaktanya",megszűnt megállóhely,"",47.087914:17.916768
vszr,"Veszprém régi",megszűnt állomás,"",47.094932:17.917476
vszv,"Veszprémvarsány",állomás,"",47.443352:17.81862
vszt,"Vésztő",állomás,"",46.939108:21.263222
wvtk,"Vésztő külső",megszűnt kisvasúti megállóhely,"",
wvtp,"Vésztő piactér",megszűnt kisvasúti megállóhely,"",
wvtv,"Vésztő vásártér",megszűnt kisvasúti állomás,"",
wvtt,"Vésztői tanyák",megszűnt kisvasúti megállóhely,"",
vesv,"Veszverés",megállóhely (Felvidék/Szlovákia),"Gemerská Poloma",48.709041:20.47752
vete,"Vetés",megszűnt (Románia/Erdély),"",
vllu,"",(Felvidék/Szlovákia),"",
vlkv,"",(Felvidék/Szlovákia),"Priekopa",
vlks,"",megszűnt megállóhely (Felvidék/Szlovákia),"",
ngku,"Veľký Krtíš",teherpályaudvar (Felvidék/Szlovákia),"",
vica,"Vica",megállóhely,"",
vics,"Vicsápapáti",(Felvidék/Szlovákia),"Výčapy-Opatovce",
vicz,"Vicziántelep",megállóhely,"Nyíresszőlőtelep",47.67592:19.286117
vidi,"",megszűnt (Felvidék/Szlovákia),"",
vigt,"Vígtelke",(Felvidék/Szlovákia),"Vidová",
vilh,"Világoshegy",megállóhely,"",
vilp,"Világospuszta",megszűnt megállóhely,"",
wvlp,"Világospuszta GV",megszűnt kisvasúti megállóhely,"",
vill,"Villány",állomás,"",45.877332:18.451527
vile,"Villány-Elágazás",szolgálati hely,"",
vilk,"Villánykövesd",megállóhely,"",
wvim,"Vilmamajor",megszűnt kisvasúti állomás,"",
vilm,"Vilmaszállás",megállóhely,"",
wvit,"Vilmatanya",megszűnt kisvasúti megállóhely,"",
wvlm,"Vilmos major",megszűnt kisvasúti állomás,"",
wvle,"Vilmosmajor elágazás",megszűnt kisvasúti megállóhely,"",
vilo,"Vilonya-Királyszentistván",megszűnt megállóhely,"",
wvil,"Vily-Vitány",megszűnt kisvasúti megállóhely,"",
wvip,"Vilyi puszta",megszűnt kisvasúti megállóhely,"",
vina,"Vinár",állomás,"",
viny,"Vinye",megállóhely,"Sándormajor, Vinyesándormajor",47.360184:17.819669
wvrv,"Virágvölgy",kisvasúti,"Előre",47.505856:18.958848
virn,"Virányos",megállóhely,"",
viso,"Visontai Kombinát",teherpályaudvar,"",
wvis,"Viss",megszűnt kisvasúti megállóhely,"",
vite,"Vitézipuszta",megszűnt megállóhely,"",
vitk,"Vitka",megállóhely,"",48.095483:22.308155
vitn,"Vitnyéd-Csermajor",megállóhely,"",
wvif,"Vizesfás",megszűnt kisvasúti állomás,"",
vizg,"Vizesgyán",megszűnt (Románia/Erdély),"",
vret,"Vizesrét",(Felvidék/Szlovákia),"Mokrá Lúka",
wviz,"Vizi",megszűnt kisvasúti állomás,"",
vizi,"Vízimalom",megállóhely,"",
wvij,"Vízjárás",megszűnt kisvasúti megállóhely,"Farkas-Beretvás tanya",
wvzl,"Vizslak",megszűnt kisvasúti,"",
vizs,"Vizslás",megszűnt megállóhely,"",
vizv,"Vízvár",állomás,"",46.101341:17.239453
olpf,"",megállóhely (Felvidék/Szlovákia),"",
vlar,"Vlárapass",,"Vlárský průsmyk",
voka,"Vokány",megállóhely,"Trinitás, Siklós-Vokány",
